2025-11-19 14:51:46 - INFO     - mt5_connector - Broker: MetaQuotes Ltd., Platform: Qubitron Labs
2025-11-19 14:51:46 - INFO     - trading_engine - TradingEngine initialized.
2025-11-19 14:51:46 - INFO     - __main__ - Attempting to load strategies for EURUSD15...
2025-11-19 14:51:46 - INFO     - strategy_loader - Loading master strategies for EURUSD15...
2025-11-19 14:51:46 - INFO     - strategy_loader - Successfully loaded 345 master strategies.
2025-11-19 14:51:46 - INFO     - __main__ - Loaded 345 strategies for EURUSD.
2025-11-19 14:51:46 - INFO     - data_engine - Prefilling historical data cache for all symbols...
2025-11-19 14:51:46 - INFO     - data_engine - Successfully cached 500 bars for EURUSD.
2025-11-19 14:51:46 - INFO     - data_engine - Historical data cache has been successfully prefilled.
2025-11-19 14:51:46 - INFO     - __main__ - --- Validator Startup Complete. Entering Main Loop. ---
2025-11-19 14:51:48 - ERROR    - __main__ - Error evaluating rule for strategy 5745447e863e4dd1: name 'avg_range_last_20' is not defined
